충전소위치,충전소위치상세,휴점일,이용가능시작시간,이용가능종료시간,완속충전가능여부,급속충전가능여부,급속충전기타입,완속충전기개수,급속충전기개수,주차료부과여부,행정구역,지번주소,도로명주소,관리업체,위도,경도,제공기관명,기준일,위도경도
물고기나무,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 삼달리 1037,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14,파워큐브,33.378947571086,126.8408111119,파워큐브,20230919.0,"[33.378947571086, 126.8408111119]"
대주개발,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 구좌읍 덕천리 1325,제주특별자치도 제주시 구좌읍 중산간동로 1909,파워큐브,33.481558824495,126.7512436671,파워큐브,20230810.0,"[33.481558824495, 126.7512436671]"
(주)유림종합건설/노형휴다온,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 노형동 3406-3,제주특별자치도 제주시 월산남길 59,파워큐브,33.469359156507,126.4676394394,파워큐브,20240926.0,"[33.469359156507, 126.4676394394]"
오조로식당,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 오조리 577-1,제주특별자치도 서귀포시 성산읍 오조로 131,파워큐브,33.465267696316,126.9130203267,파워큐브,20240925.0,"[33.465267696316, 126.9130203267]"
스카이리더스호텔,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 연동 268-13,제주특별자치도 제주시 신광로 106,파워큐브,33.482596646138,126.4895720502,파워큐브,20220930.0,"[33.482596646138, 126.4895720502]"
김기량성당,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 이도이동 2040-1,제주특별자치도 제주시 구남동2길 55,파워큐브,33.487506890078,126.5330564897,파워큐브,20240926.0,"[33.487506890078, 126.5330564897]"
제주미도민박,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 표선면 토산리 1942-1,제주특별자치도 서귀포시 표선면 중산간동로5570번길 53-18,파워큐브,33.324382730191,126.7607686007,파워큐브,20240910.0,"[33.324382730191, 126.7607686007]"
세화마구간,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 구좌읍 하도리 3359-44,제주특별자치도 제주시 구좌읍 면수길 49,파워큐브,33.524885936902,126.8652600459,파워큐브,20221118.0,"[33.524885936902, 126.8652600459]"
난드르바당,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 하예동 1798-4,제주특별자치도 서귀포시 하예하동로16번길 11-1,파워큐브,33.234630026389,126.3710093066,파워큐브,20230830.0,"[33.234630026389, 126.3710093066]"
성이시돌피정의집,알수없음,연중무휴,00:00,24:00,True,False,AC완속,3,0,True,제주시,제주특별자치도 제주시 한림읍 금악리 116,제주특별자치도 제주시 한림읍 산록남로 53,파워큐브,33.345980297617,126.3218691212,파워큐브,20240805.0,"[33.345980297617, 126.3218691212]"
제주아비앙또,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 오조리 1611-2,제주특별자치도 서귀포시 성산읍 병문로 130,파워큐브,33.457915366908,126.9002447114,파워큐브,20240912.0,"[33.457915366908, 126.9002447114]"
상호네숯불구이,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 이도이동 21-1,제주특별자치도 제주시 남광로 146,파워큐브,33.499058279122,126.5496660395,파워큐브,20240910.0,"[33.499058279122, 126.5496660395]"
홍익샤모니리조트,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 강정동 1545,제주특별자치도 서귀포시 중산간서로 68,파워큐브,33.26341418458,126.5043820475,파워큐브,20240924.0,"[33.26341418458, 126.5043820475]"
김녕드림타운,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 구좌읍 김녕리 3678,제주특별자치도 제주시 구좌읍 김녕로1길 25-1,파워큐브,33.556037751576,126.7475284598,파워큐브,20240926.0,"[33.556037751576, 126.7475284598]"
한집시티빌,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 외도일동 106-1,제주특별자치도 제주시 통물길 125,파워큐브,33.482401577711,126.438621507,파워큐브,20240529.0,"[33.482401577711, 126.438621507]"
이호엘리시아,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 이호이동 113-2,제주특별자치도 제주시 대동길 10,파워큐브,33.493830182504,126.4630477089,파워큐브,20240924.0,"[33.493830182504, 126.4630477089]"
이디하우스,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 구좌읍 세화리 1476-5,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,파워큐브,33.523962641213,126.8619330615,파워큐브,20240910.0,"[33.523962641213, 126.8619330615]"
신동부삼무하이빌,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 연동 260-41,제주특별자치도 제주시 삼무로 19,파워큐브,33.49017399922,126.4887872922,파워큐브,20240807.0,"[33.49017399922, 126.4887872922]"
아리하임2,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 아라이동 1379,제주특별자치도 제주시 기자동길 11-9,파워큐브,33.485651389935,126.5451733053,파워큐브,20240924.0,"[33.485651389935, 126.5451733053]"
파크하임3차,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 서홍동 364,제주특별자치도 서귀포시 홍중로27번길 4,파워큐브,33.2551754,126.5575318,파워큐브,20240926.0,"[33.2551754, 126.5575318]"
지아니비민박,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 애월읍 고내리 483,제주특별자치도 제주시 애월읍 애월해안로 274-1,파워큐브,33.468791540505,126.3405616816,파워큐브,20240910.0,"[33.468791540505, 126.3405616816]"
엔파제주호텔,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 수산리 2576,제주특별자치도 서귀포시 성산읍 서성일로 726-11,파워큐브,33.429762938676,126.8620866946,파워큐브,20240818.0,"[33.429762938676, 126.8620866946]"
아마스빌호스텔,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 애월읍 고내리 13-3,제주특별자치도 제주시 애월읍 신엄안3길 101,파워큐브,33.472394524063,126.3570844419,파워큐브,20240926.0,"[33.472394524063, 126.3570844419]"
아름다운교회,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 아라이동 1490-3,제주특별자치도 제주시 중앙로 457,파워큐브,33.482524512434,126.5441524461,파워큐브,20240925.0,"[33.482524512434, 126.5441524461]"
동남한올레아파트,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 서홍동 252-3,제주특별자치도 서귀포시 중앙로 225,파워큐브,33.264579768297,126.5581369297,파워큐브,20240528.0,"[33.264579768297, 126.5581369297]"
동일1리 마을회,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 대정읍 동일리 2829-24,제주특별자치도 서귀포시 대정읍 동일하모로 88,파워큐브,33.228161109747,126.2412434718,파워큐브,20240926.0,"[33.228161109747, 126.2412434718]"
늘예솔,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 신풍리 73-1,제주특별자치도 서귀포시 성산읍 일주동로 5335,파워큐브,33.362769437528,126.865703844,파워큐브,20240910.0,"[33.362769437528, 126.865703844]"
황토기와집,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 상예동 197-1,제주특별자치도 서귀포시 일주서로 1102,파워큐브,33.263937469561,126.3952433447,파워큐브,20240913.0,"[33.263937469561, 126.3952433447]"
사랑샘교회,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 조천읍 조천리 3362-1,제주특별자치도 제주시 조천읍 조천우회로 203,파워큐브,33.527738407844,126.6310513678,파워큐브,20240119.0,"[33.527738407844, 126.6310513678]"
제주 하귀휴먼시아 1단지아파트,알수없음,연중무휴,09:00,18:00,True,False,AC완속,5,0,False,제주시,제주특별자치도 제주시 애월읍 하귀1리 167,제주특별자치도 제주시 애월읍 하귀9길 45,스타코프,33.482732,126.416483,스타코프,20240902.0,"[33.482732, 126.416483]"
(주)신한은행 제주중앙금융센터(늘푸른펠리스),알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 한경면 고산리 2715,제주특별자치도 제주시 한경면 고산로6길 2,파워큐브,33.306051132352,126.1791519084,파워큐브,20240924.0,"[33.306051132352, 126.1791519084]"
산들휴게소,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 한림읍 상명리 1026-6,제주특별자치도 제주시 한림읍 중산간서로 4080,파워큐브,33.357647277435,126.27346174,파워큐브,20220930.0,"[33.357647277435, 126.27346174]"
대자연가든,알수없음,연중무휴,00:00,24:00,True,True,AC완속,2,1,True,제주시,제주특별자치도 제주시 조천읍 함덕리 4152,제주특별자치도 제주시 조천읍 신북로 618,파워큐브,33.540059293099,126.6753829934,파워큐브,20230317.0,"[33.540059293099, 126.6753829934]"
해운사,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 한림읍 귀덕리 3897,제주특별자치도 제주시 한림읍 한림해안로 552-1,파워큐브,33.438182671471,126.2762237922,파워큐브,20240910.0,"[33.438182671471, 126.2762237922]"
제주도그릴,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 호근동 425-2,제주특별자치도 서귀포시 태평로 110,파워큐브,33.243477584314,126.534289536,파워큐브,20240808.0,"[33.243477584314, 126.534289536]"
웨스티하우스,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 안덕면 감산리 210-5,제주특별자치도 서귀포시 안덕면 일주서로1488번길 9,파워큐브,33.261023766271,126.3558125966,파워큐브,20240925.0,"[33.261023766271, 126.3558125966]"
블랙업커피,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 오조리 338-4,제주특별자치도 서귀포시 성산읍 한도로 82,파워큐브,33.46824573819,126.9170063147,파워큐브,20220930.0,"[33.46824573819, 126.9170063147]"
상원가든,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 대정읍 상모리 3052,제주특별자치도 서귀포시 대정읍 송악관광로 132,파워큐브,33.22172723945,126.2652847854,파워큐브,20240914.0,"[33.22172723945, 126.2652847854]"
꽃돼지,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 대포동 2238,제주특별자치도 서귀포시 이어도로 227,파워큐브,33.242413514063,126.4438257299,파워큐브,20240921.0,"[33.242413514063, 126.4438257299]"
광진주택,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 서호동 395-6,제주특별자치도 서귀포시 서호호근로 168-1,파워큐브,33.262376,126.5238819,파워큐브,20240926.0,"[33.262376, 126.5238819]"
고평갯드르식당,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 조천읍 와흘리 72-5,제주특별자치도 제주시 조천읍 남조로 2368,파워큐브,33.475539003166,126.6559356471,파워큐브,20240726.0,"[33.475539003166, 126.6559356471]"
비지에이치코리아제주시지점,알수없음,연중무휴,00:00,24:00,True,False,AC완속,3,0,True,제주시,제주특별자치도 제주시 노형동 1295-16,제주특별자치도 제주시 도령로 27,파워큐브,33.487826311999,126.4818544472,파워큐브,20240922.0,"[33.487826311999, 126.4818544472]"
(주)쎄미시스코,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 화북이동 5385-6,제주특별자치도 제주시 연북로 746,파워큐브,33.496806330047,126.5552218318,파워큐브,20240910.0,"[33.496806330047, 126.5552218318]"
화북성당,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 화북일동 1107-1,제주특별자치도 제주시 청풍남8길 14,파워큐브,33.517716075749,126.5705543331,파워큐브,20240404.0,"[33.517716075749, 126.5705543331]"
헤르지아하임5차,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 오라이동 1231-2,제주특별자치도 제주시 연삼로 197-7,파워큐브,33.493771507618,126.5125430371,파워큐브,20240924.0,"[33.493771507618, 126.5125430371]"
천상의노을,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,제주시,제주특별자치도 제주시 애월읍 신엄리 2839-1,제주특별자치도 제주시 애월읍 애월해안로 424,파워큐브,33.473881320172,126.3531144616,파워큐브,20240919.0,"[33.473881320172, 126.3531144616]"
밸리통나무빌리지,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 남원읍 하례리 768-5,제주특별자치도 서귀포시 남원읍 하례로 292,파워큐브,33.273315813006,126.6230830232,파워큐브,20240921.0,"[33.273315813006, 126.6230830232]"
홍스랜드,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 애월읍 어음리 1412-1,제주특별자치도 제주시 애월읍 어음13길 25-45,파워큐브,33.402891962295,126.3472774149,파워큐브,20240922.0,"[33.402891962295, 126.3472774149]"
풍향가든,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 강정동 851-5,제주특별자치도 서귀포시 이어도로 770,파워큐브,33.236100481031,126.497686781,파워큐브,20240923.0,"[33.236100481031, 126.497686781]"
평대전복,알수없음,연중무휴,09:00,18:00,True,False,AC완속,2,0,True,제주시,제주특별자치도 제주시 구좌읍 평대리 515-9,제주특별자치도 제주시 구좌읍 해맞이해안로 1254-2,파워큐브,33.5314643578,126.8469398223,파워큐브,20230918.0,"[33.5314643578, 126.8469398223]"
